CUSTOMER_ID;NAME;CUSTOMER_AGE;GENDER;EDUCATION_LEVEL;MARITAL_STATUS;INCOME_CATEGORY;STATE
713475633;Pearl Hettinger III;40;M;Unknown;Single;$120K +;South Dakota
717518733;Miss Therese O'Keefe;56;F;High School;Married;Less than $40K;California
712532058;Kellen Johnson;44;M;Post-Graduate;Married;$40K - $60K;Montana
789666333;Thurman Schaden IV;39;M;Graduate;Single;$60K - $80K;Vermont
711422358;Ms. Graciela Parker V;42;M;Post-Graduate;Unknown;$40K - $60K;Illinois
708510858;Concepcion Kautzer DVM;60;F;Uneducated;Single;Less than $40K;Alaska
767023308;Kenyatta Runolfsdottir;35;M;College;Unknown;$80K - $120K;Oregon
789289383;Eleanore Marks MD;42;M;Graduate;Single;$80K - $120K;Oklahoma
708805908;Mozell Kertzmann;30;M;Graduate;Married;Less than $40K;New Mexico
710155158;Lon Eichmann;37;M;Uneducated;Unknown;$80K - $120K;Arizona
713330133;Miss Lupe Heathcote;37;F;Graduate;Married;Less than $40K;Indiana
714403983;Eunice Predovic;43;M;Graduate;Single;$80K - $120K;New Jersey
720353808;Danika Parker;34;M;High School;Unknown;$80K - $120K;Nevada
710362233;Eleanora Grimes III;48;M;Unknown;Unknown;$80K - $120K;New York
771484908;Joelle Block;31;M;Graduate;Divorced;$80K - $120K;Alaska
717047583;Mr. Reagan Ortiz;47;F;Doctorate;Married;Less than $40K;New York
715694433;Mrs. Maria Yost;51;M;Unknown;Single;$60K - $80K;Florida
793456983;Lilla Schamberger;43;M;Post-Graduate;Single;$40K - $60K;North Carolina
715742658;Dr. Evan Collins II;41;F;Graduate;Unknown;Less than $40K;Rhode Island
715518783;Dr. Ezekiel Wunsch;48;F;Graduate;Single;Less than $40K;Georgia
779514558;Jamie Anderson;41;F;High School;Married;Less than $40K;Hawaii
720017958;Burley Franecki;48;F;Unknown;Single;$40K - $60K;Illinois
712895733;Ayana Bogisich;40;M;Uneducated;Single;$80K - $120K;Massachusetts
719039283;Prof. Ola Boyer PhD;32;M;Uneducated;Married;$40K - $60K;Delaware
719629308;Prof. Corrine Lockman;55;F;Unknown;Single;Unknown;Utah
754443033;Prof. Reanna Borer DVM;50;M;Graduate;Single;$80K - $120K;Connecticut
716159958;Scarlett Jast;49;M;Unknown;Married;$60K - $80K;Hawaii
712195383;Kristian Breitenberg;37;F;Doctorate;Single;Less than $40K;Wyoming
822885033;Norval Cole;31;M;High School;Married;$60K - $80K;Colorado
716543433;Mr. Wallace Wintheiser IV;52;M;College;Married;$80K - $120K;North Dakota
717403158;Drew Crona;60;F;Uneducated;Single;Less than $40K;Michigan
826065258;Prof. Gunner Russel MD;35;F;Unknown;Divorced;Unknown;Arizona
709397508;Will Reynolds III;48;M;Uneducated;Married;$60K - $80K;New Jersey
720748608;Mrs. Dortha Daniel;44;M;Graduate;Divorced;$40K - $60K;Maryland
709823733;Johathan Wilkinson;44;F;Graduate;Unknown;$40K - $60K;Connecticut
713542908;Mr. Buck Jast II;31;M;Graduate;Single;Less than $40K;Utah
720512433;Orin Haag DVM;56;M;Uneducated;Single;$60K - $80K;Idaho
713671158;Eusebio Dooley;46;M;Uneducated;Single;$120K +;Delaware
802449933;Aaron Tremblay DVM;29;M;Uneducated;Married;$40K - $60K;Kentucky
716723658;Lauren Ernser;37;F;Post-Graduate;Single;Less than $40K;North Carolina
710451708;Marc Goodwin;32;M;Graduate;Married;$40K - $60K;New Mexico
809540733;Verlie Murphy V;52;M;High School;Married;$80K - $120K;Vermont
716372358;Ms. Vickie Bechtelar;58;F;Graduate;Married;Less than $40K;Alabama
710162133;Amya Beier V;41;M;Graduate;Married;$80K - $120K;Washington
710878308;Dr. Elza Nader;50;F;Graduate;Single;Less than $40K;Maryland
710262408;Dena Bernier;29;M;Graduate;Married;$80K - $120K;Mississippi
713975433;Ms. Mona Jacobs;32;F;High School;Divorced;Less than $40K;Oregon
771244383;Ona Connelly;52;F;College;Unknown;Less than $40K;Oklahoma
710405808;Billie Lowe;48;M;Graduate;Divorced;Less than $40K;Arkansas
715542783;Sasha D'Amore;33;F;Graduate;Married;Less than $40K;Alabama
815840283;Jayde Trantow DVM;51;F;Unknown;Married;Less than $40K;Indiana
788908308;Wyman McClure;46;M;High School;Single;$40K - $60K;Kansas
789394833;Dr. Jaylen McKenzie I;47;M;Unknown;Divorced;$80K - $120K;Massachusetts
712609533;Monroe Kihn;32;M;Uneducated;Single;$80K - $120K;Arizona
710237283;Mrs. Caterina Kertzmann;50;F;Graduate;Married;Less than $40K;Hawaii
770766633;Carrie O'Conner;28;F;Post-Graduate;Single;Less than $40K;Minnesota
823837158;Dr. Nadia Von;44;M;Graduate;Single;$40K - $60K;Iowa
712123008;Bettie Pfannerstill;43;M;High School;Married;$60K - $80K;Delaware
711727083;Dr. Crawford Kozey V;50;F;Graduate;Single;$40K - $60K;Texas
720033033;Reilly Lebsack IV;53;F;Post-Graduate;Single;Unknown;New Jersey
787723758;Torrey Christiansen;58;F;Unknown;Married;Less than $40K;Wisconsin
770926158;Tracey Bergstrom;51;F;Doctorate;Single;Less than $40K;Kansas
711360783;Alena Nikolaus;39;F;College;Single;Less than $40K;Kentucky
708285108;Maryse Cremin;42;M;Graduate;Single;$40K - $60K;Illinois
713390433;Eloisa Okuneva;44;M;Graduate;Unknown;$60K - $80K;Tennessee
718096608;Jewell Tillman;44;F;High School;Single;Less than $40K;Washington
719094333;Dr. Lilliana Hackett IV;46;M;Uneducated;Married;$80K - $120K;Tennessee
813764283;Mikel Effertz;39;M;High School;Married;$80K - $120K;South Dakota
713398158;Vicenta Langworth III;45;M;Post-Graduate;Married;$40K - $60K;Kansas
711227883;Eryn Bartell;41;F;Graduate;Single;Less than $40K;Wisconsin
810040908;Grayson Sawayn;42;F;High School;Single;Less than $40K;New Mexico
772640808;Prof. Zena Blanda;38;F;College;Single;Less than $40K;Vermont
784907658;Zander Baumbach PhD;36;M;High School;Married;$80K - $120K;Kentucky
794692158;Melvin Hartmann;43;F;High School;Unknown;$40K - $60K;Vermont
718383183;Leonel Gutmann Jr.;51;F;High School;Married;Less than $40K;Connecticut
721156758;Marley Fritsch;52;M;Graduate;Married;$60K - $80K;Delaware
811793433;Tavares Ankunding;50;F;Graduate;Divorced;Unknown;Hawaii
712010358;Dustin Spencer;49;M;Graduate;Single;$80K - $120K;Washington
719420058;Carolina Feeney;44;M;Unknown;Single;$80K - $120K;Maine
809459733;Barney Lind;43;F;Unknown;Single;Less than $40K;Ohio
798783858;Dr. Lamont Becker;48;F;Unknown;Unknown;$40K - $60K;Oregon
711432258;Neil Nicolas PhD;55;M;Graduate;Single;$60K - $80K;Wisconsin
721294533;Pearlie Goodwin;48;M;Graduate;Married;$80K - $120K;West Virginia
718425333;Erna Swaniawski Sr.;45;M;Graduate;Married;$80K - $120K;Minnesota
714294183;Marcel Mante;54;M;Graduate;Divorced;$80K - $120K;Alabama
714637908;Willie Becker;47;F;Unknown;Single;Less than $40K;Connecticut
712341933;Jack Blanda;39;M;Graduate;Single;$60K - $80K;Georgia
708332808;Woodrow Marvin;47;M;Uneducated;Married;$40K - $60K;Kentucky
708354858;Monserrat Ledner;51;M;Unknown;Single;$120K +;Iowa
766649283;Nia Bode;49;F;Graduate;Divorced;Unknown;Oregon
817951083;Assunta Mohr;58;F;Unknown;Married;$40K - $60K;Wisconsin
708301683;Dr. Laverna Kling;40;M;Uneducated;Married;$80K - $120K;Mississippi
713655108;Erin Parisian;60;F;Graduate;Single;Less than $40K;Washington
714560358;Sierra Fisher;53;M;Unknown;Single;$40K - $60K;Missouri
712113558;Mrs. Anabelle Crist PhD;45;M;Graduate;Married;$80K - $120K;Wisconsin
710603958;Dr. Hilbert Schamberger PhD;49;M;Uneducated;Married;$80K - $120K;Arkansas
720597108;Reed Heidenreich II;48;F;Post-Graduate;Divorced;Less than $40K;Tennessee
713810658;Jorge Gleason;44;M;Graduate;Married;$60K - $80K;Vermont
721519908;Susanna Bauch;29;F;Uneducated;Single;Less than $40K;Oklahoma
712025958;Hailey Bradtke;42;M;Uneducated;Married;$80K - $120K;Alaska
794740458;Miss Tiffany Gutmann;45;F;Graduate;Married;Less than $40K;Minnesota
709814883;Gust DuBuque;45;F;High School;Single;Less than $40K;California
719767683;Brittany Veum;46;M;College;Single;$80K - $120K;Ohio
715321008;Prof. Noe Wiegand Jr.;39;M;Unknown;Married;$120K +;New York
710106933;Dr. Sydnee Ledner IV;32;M;Uneducated;Single;$80K - $120K;Alaska
716655858;Stanley Kub;38;M;High School;Single;$80K - $120K;Florida
778260108;Derek Johnston III;50;F;Unknown;Married;$40K - $60K;North Carolina
713986908;Junius Durgan;50;F;High School;Married;Unknown;Iowa
780042633;Miss Aubrey Bogisich;37;F;Unknown;Married;Unknown;Wyoming
713269533;Darby Jakubowski;42;M;College;Single;$80K - $120K;Kansas
713868033;Mr. Alexzander Connelly Jr.;53;M;College;Married;$80K - $120K;Rhode Island
708103608;Miss Rosalyn Franecki;52;M;High School;Single;$60K - $80K;Idaho
789684258;Millie Lindgren II;57;M;Post-Graduate;Single;$80K - $120K;North Carolina
779067408;Tommie Greenholt;46;M;Uneducated;Married;$60K - $80K;Kansas
712231308;Reginald Gutmann;60;M;Graduate;Single;Less than $40K;Oklahoma
761079783;Miss Abigail Keeling;40;M;Graduate;Married;$60K - $80K;Colorado
787518258;Baron Fadel;49;M;Uneducated;Married;$120K +;Kansas
717631908;Carter Runte IV;56;M;Unknown;Married;Less than $40K;Massachusetts
769396158;Rasheed Bailey;55;M;College;Single;$80K - $120K;Wyoming
713462508;Loyce Kub;55;F;Graduate;Married;Unknown;New York
716717733;Prof. Norberto Bradtke;55;F;Uneducated;Single;Less than $40K;Iowa
709383933;Creola Schultz;31;M;Unknown;Unknown;$80K - $120K;Rhode Island
717283008;Jewell Hintz;44;F;Graduate;Single;Unknown;Pennsylvania
793449333;Reina Satterfield MD;54;M;Graduate;Divorced;$80K - $120K;Montana
710873583;Emile Feeney;58;M;Graduate;Married;$60K - $80K;Louisiana
718486608;Dolly Heller MD;53;M;High School;Single;$120K +;Hawaii
716748483;Sadye Prosacco;59;F;Uneducated;Married;$40K - $60K;Connecticut
715113933;Mrs. Cora Shanahan;54;M;Unknown;Single;$80K - $120K;Colorado
711160233;Earnestine Strosin II;32;M;High School;Married;$40K - $60K;Texas
715714458;Janet Tromp;48;M;Graduate;Single;$40K - $60K;South Carolina
709615458;Green Strosin;54;M;Graduate;Married;$120K +;Indiana
719955558;Uriel Torphy Sr.;32;M;Unknown;Married;Less than $40K;Delaware
713072358;Liliane Lind I;42;M;Graduate;Married;$80K - $120K;Georgia
721402233;Lila Hintz Jr.;42;M;Uneducated;Married;$120K +;Wisconsin
713691633;Dr. Charlotte Auer;29;M;Post-Graduate;Married;Less than $40K;Montana
708866133;Prof. Amir Ryan MD;43;M;Graduate;Married;$80K - $120K;Massachusetts
757256358;Lesly Lynch Sr.;45;M;Graduate;Single;$60K - $80K;Illinois
784868958;Casimir Dicki;56;F;High School;Married;Unknown;Illinois
710845308;Prof. Stuart Brakus Sr.;46;M;High School;Married;$80K - $120K;Illinois
719368533;Roscoe Purdy;41;F;Doctorate;Married;Unknown;Iowa
718337733;Marian Cummings;50;F;Graduate;Married;Unknown;Iowa
715132758;Mrs. Lizeth Okuneva;52;F;College;Divorced;$40K - $60K;Indiana
712556433;Arlie Gorczany II;52;F;Graduate;Married;$40K - $60K;Alaska
718947558;Ray Swift PhD;32;F;High School;Single;Unknown;Massachusetts
710303208;Torrance Senger;52;F;High School;Single;Less than $40K;Connecticut
804158583;Miss Maritza Gleason;60;M;High School;Married;Less than $40K;Montana
711720408;Javier Tillman;44;F;Unknown;Married;Less than $40K;Delaware
715808808;Brisa Feil;48;F;Uneducated;Married;Unknown;Pennsylvania
715076358;Felipe Renner;57;M;Post-Graduate;Unknown;$80K - $120K;Idaho
718343058;Elenora Crona V;52;F;High School;Divorced;Less than $40K;Tennessee
769667583;Earnestine Upton;34;M;Post-Graduate;Single;$40K - $60K;Rhode Island
709013208;Carley Johnston;40;M;Uneducated;Single;$80K - $120K;Texas
716004258;Mr. Cletus Schuppe Sr.;45;M;High School;Single;$60K - $80K;Idaho
715645908;Gina Adams;59;M;High School;Single;$80K - $120K;Texas
717724233;Mr. Antone Schowalter MD;43;M;Unknown;Unknown;$80K - $120K;Colorado
719850933;Lauryn Nikolaus MD;30;M;College;Single;$60K - $80K;Texas
790131033;Dr. Lindsey Medhurst Jr.;38;F;High School;Married;Less than $40K;Idaho
721211433;Gunnar Spencer;42;M;Doctorate;Single;$60K - $80K;Kansas
721290708;Nicklaus Jerde;50;M;Uneducated;Single;$60K - $80K;Rhode Island
712107783;Devyn Paucek DVM;49;M;College;Single;$60K - $80K;Arkansas
818960133;Landen Wyman DVM;58;M;High School;Married;$60K - $80K;Michigan
713560758;Herminia Zboncak MD;54;F;Uneducated;Married;Less than $40K;Mississippi
718579833;Kris Zulauf;39;F;Graduate;Unknown;Less than $40K;Michigan
778643733;Wade Steuber;48;F;Uneducated;Single;$40K - $60K;Colorado
770977833;Dillan Keeling;36;M;Graduate;Married;Less than $40K;Tennessee
708721533;Jana Marvin;56;F;Graduate;Married;Less than $40K;New Jersey
772300383;Bruce Jenkins;57;F;Unknown;Married;$40K - $60K;Tennessee
751155783;Jeramy Blanda;47;F;High School;Married;$40K - $60K;Oregon
768457008;Prof. Sim McKenzie Jr.;27;M;Graduate;Single;$40K - $60K;Iowa
794494308;name;42;M;Uneducated;Married;$120K +;New Mexico
710980383;Henriette Thiel;53;M;High School;Single;$80K - $120K;Texas
716663808;Samara Stoltenberg IV;57;F;High School;Married;Less than $40K;Illinois
712912233;Mallory Spinka V;50;F;Post-Graduate;Divorced;Less than $40K;Connecticut
717992433;Vernice Keebler;50;M;Graduate;Married;$80K - $120K;Arizona
709971708;Prof. Eliseo Koepp MD;51;F;High School;Single;Unknown;Kansas
715600533;Dr. Robert Cremin Jr.;61;M;Graduate;Single;$80K - $120K;Mississippi
710153583;Molly Wintheiser DVM;30;F;Uneducated;Married;Less than $40K;Arkansas
794132808;Norbert Feil DVM;60;M;Uneducated;Married;$40K - $60K;Vermont
720565458;Tamia Kassulke DVM;43;M;Post-Graduate;Single;$60K - $80K;Iowa
715496058;Frederique McClure;41;F;Uneducated;Single;Less than $40K;Missouri
709015833;Desiree Windler;42;M;Graduate;Single;$60K - $80K;Oklahoma
718612758;Maia Muller;36;M;High School;Married;$120K +;Arizona
712438308;Chelsie Stark;27;F;High School;Married;Unknown;Washington
716238483;Rosendo Stanton;59;M;College;Married;$80K - $120K;New Hampshire
718297683;Minerva Hoeger;59;F;High School;Single;Less than $40K;Indiana
712206033;Henri Thiel;55;M;Graduate;Married;$40K - $60K;Delaware
710904708;Alberta Bergnaum;56;F;High School;Married;Less than $40K;Alabama
711190233;Mr. Warren Kertzmann;34;M;Graduate;Married;$40K - $60K;Florida
710535708;Mertie Stroman Jr.;49;M;Uneducated;Married;$80K - $120K;Wisconsin
794573883;Miss Britney Kuvalis III;32;M;Unknown;Single;$40K - $60K;New Hampshire
719118708;Amber Murazik II;49;F;Unknown;Single;Less than $40K;Ohio
790201158;Dr. Nicklaus Bogan;60;F;Uneducated;Married;Less than $40K;Vermont
779333883;Marty Wunsch;51;F;Uneducated;Married;Less than $40K;Georgia
719805183;Kellen Batz;39;M;College;Married;Less than $40K;New Mexico
721220583;Miss Bettie Halvorson DDS;54;F;Graduate;Married;$40K - $60K;Hawaii
779685558;Audreanne Lueilwitz;53;M;Graduate;Single;$120K +;Alabama
713965683;Mr. Maxime Ward;35;M;Post-Graduate;Married;$80K - $120K;Iowa
710667708;Mac Stracke;47;M;Uneducated;Single;$60K - $80K;South Dakota
718979733;Marielle Nikolaus;52;M;Unknown;Single;$60K - $80K;Wyoming
712104333;Prof. Samir Lubowitz;57;F;Doctorate;Single;Less than $40K;Florida
793560033;Julianne Volkman;47;F;Uneducated;Single;Unknown;New Jersey
779920533;Coy Maggio;54;F;High School;Married;Less than $40K;Virginia
717480783;Rex Predovic;39;M;High School;Single;$80K - $120K;Vermont
709066983;Judge Price;50;M;High School;Married;$120K +;Maryland
718528008;Caroline Armstrong Jr.;60;F;High School;Married;Less than $40K;Virginia
712390683;Ephraim Gerlach;41;M;Uneducated;Single;$40K - $60K;Connecticut
826245858;Katrina Kuhlman Sr.;50;M;Graduate;Single;$80K - $120K;Texas
712966458;Alexandre Vandervort;51;M;Unknown;Married;$80K - $120K;Ohio
709467183;Norwood Turcotte;56;M;Graduate;Married;$60K - $80K;Nebraska
710529708;Neal Hamill PhD;41;M;College;Single;$60K - $80K;Washington
789817833;Sabryna Marks;44;F;Post-Graduate;Unknown;Less than $40K;California
712363158;Kacie Hartmann;36;M;Graduate;Single;$60K - $80K;Ohio
717060858;Prof. Jillian Grimes;31;M;Graduate;Married;Less than $40K;Colorado
718060983;Jayda Emmerich;49;F;Graduate;Married;Less than $40K;Idaho
711600033;Mr. Ricky Erdman;40;F;College;Single;Less than $40K;Michigan
709910733;Deron Effertz;49;F;High School;Single;Unknown;Louisiana
757291008;Prof. Hilton Abshire IV;46;M;Unknown;Married;$80K - $120K;Ohio
819376683;Ms. Twila Rau PhD;54;M;Unknown;Single;$80K - $120K;Wisconsin
720458883;Mr. Ola Metz II;29;M;High School;Married;$60K - $80K;Florida
708963258;Loyce Bailey;46;M;College;Married;$60K - $80K;West Virginia
711746133;Valentin Adams PhD;50;M;Unknown;Single;$120K +;Michigan
715249533;Prof. Shanie Feil DVM;49;F;Graduate;Single;Unknown;Missouri
708522033;Jazlyn Smitham;50;M;College;Married;$60K - $80K;Rhode Island
708496833;Dr. Lamont Cole MD;60;M;High School;Single;Less than $40K;Tennessee
717464958;Elroy Dicki DVM;55;F;Doctorate;Married;Less than $40K;Hawaii
751166508;Brent Pfannerstill;57;M;Post-Graduate;Single;$80K - $120K;Oklahoma
795218883;Emmie Effertz DDS;47;M;High School;Married;$60K - $80K;Kentucky
710856558;Jesus Kuhn;45;F;Graduate;Married;Less than $40K;Alabama
721107258;Vaughn Denesik;45;F;Unknown;Unknown;Less than $40K;Connecticut
716457783;Rosendo Goldner;55;F;College;Single;Less than $40K;Oregon
710810883;Peyton Bailey;39;M;College;Single;$80K - $120K;Tennessee
710895708;Ashlynn Gutkowski;35;F;Doctorate;Married;Less than $40K;Louisiana
789200208;Mrs. Alta Schinner;40;F;Uneducated;Married;Unknown;Colorado
718578708;Emily Sanford;49;M;Post-Graduate;Single;$120K +;New Mexico
719859033;Prof. Leopoldo Collier;32;M;Graduate;Married;$40K - $60K;Maryland
713036208;Erica Schiller;46;M;Graduate;Married;$40K - $60K;Vermont
771769383;Solon Rolfson;42;F;Unknown;Married;Less than $40K;Louisiana
718316058;Armani O'Conner;51;M;Uneducated;Married;$60K - $80K;New Jersey
710155983;Prof. Hayley Lindgren DVM;52;M;Unknown;Single;$40K - $60K;Wyoming
779571708;Rowland Pfannerstill;43;M;Graduate;Married;$60K - $80K;Delaware
718042383;Taryn Kautzer;38;M;Uneducated;Unknown;$40K - $60K;Wyoming
710244108;Prof. Conrad Lemke Jr.;44;M;College;Married;$60K - $80K;North Dakota
806649333;Andreane Oberbrunner;47;F;High School;Unknown;Unknown;New York
789280683;Jayne Hand DDS;56;M;Graduate;Single;$120K +;Tennessee
713318733;Mr. Watson Grady MD;32;M;College;Single;$60K - $80K;Hawaii
709611183;Mr. Jose Thiel;41;F;High School;Married;Less than $40K;Idaho
712441308;Emerald Nikolaus;41;F;Unknown;Single;Unknown;Nebraska
709315383;Zechariah McGlynn;31;F;Post-Graduate;Single;Unknown;North Dakota
710141208;Phoebe Grimes;45;F;Uneducated;Married;Less than $40K;Hawaii
711684408;Mr. Gunner Zemlak III;50;F;Graduate;Married;Less than $40K;Maryland
758331483;Verda Kunze I;31;M;Graduate;Single;$60K - $80K;California
715825458;Prof. Erling Kshlerin II;47;M;Graduate;Married;$80K - $120K;Nevada
708248358;Letha Boehm;42;M;Graduate;Unknown;$60K - $80K;Oregon
779808333;Deshaun Ratke;48;F;Graduate;Single;Less than $40K;Texas
715989108;Ms. Cortney O'Connell III;52;M;Unknown;Single;$80K - $120K;South Dakota
714912408;Mrs. Esther Gusikowski V;45;M;Uneducated;Married;$80K - $120K;Utah
827683383;Berta Nikolaus;48;F;Uneducated;Divorced;Less than $40K;Ohio
719595708;Elva Abbott;53;F;High School;Married;Unknown;Kansas
711566208;Ms. Zoey Maggio;58;F;Graduate;Married;Less than $40K;North Carolina
711161133;Zoey Lind;36;F;Unknown;Single;Less than $40K;Oregon
715052583;Dr. Lurline Toy;45;M;Doctorate;Single;$60K - $80K;Ohio
714586458;Anastasia Cronin;41;F;High School;Divorced;Less than $40K;Kentucky
711523533;Earlene Cremin DVM;43;M;Post-Graduate;Single;$60K - $80K;Texas
756658083;Stefan Gislason;49;M;Post-Graduate;Single;$80K - $120K;Washington
709247808;Clifford Beer;53;F;Unknown;Unknown;Less than $40K;Nebraska
713242383;Prof. Ruthe Kautzer Jr.;39;M;Uneducated;Married;$120K +;South Dakota
717135333;Bridgette Waelchi;50;F;Graduate;Single;Unknown;Mississippi
716150358;Dr. Annie Predovic;38;M;Graduate;Married;Less than $40K;Tennessee
717457008;Prof. Mathilde Donnelly;43;M;Uneducated;Single;$40K - $60K;Alaska
711822933;Kylee Parker;55;F;College;Married;$40K - $60K;Arkansas
803968233;Ms. Fay Zemlak;39;F;Uneducated;Married;Less than $40K;South Dakota
779037408;Miss Amara Block;38;M;High School;Single;$40K - $60K;Rhode Island
709007883;Virgil Jacobi;37;M;Graduate;Married;Less than $40K;Georgia
714635883;Dr. Niko McClure;48;F;Unknown;Single;Less than $40K;Texas
779914383;Tyree Bechtelar II;34;M;Uneducated;Married;$60K - $80K;Missouri
712841883;Marquise Reynolds Sr.;50;M;College;Single;$80K - $120K;Vermont
719582058;Nikko Fadel;41;M;Doctorate;Single;$80K - $120K;Minnesota
708387933;Janice Stamm MD;49;F;Post-Graduate;Married;Less than $40K;Indiana
717251508;Adolf Wiegand PhD;37;M;Uneducated;Married;$120K +;New York
710699283;Gillian Considine;46;M;Graduate;Single;$120K +;South Dakota
709141908;Edwardo Cartwright;53;M;Graduate;Married;$80K - $120K;Mississippi
720356133;Dr. Vincenzo Mills II;48;F;High School;Single;Unknown;South Dakota
717788958;Molly Mann;31;M;Graduate;Divorced;$80K - $120K;Oregon
778563858;Cassandre Eichmann;40;F;Uneducated;Married;Less than $40K;Oklahoma
711096633;Ms. Ara Dibbert;37;F;Uneducated;Unknown;Less than $40K;Kansas
716816583;Kennedy Abbott;61;M;Graduate;Married;$60K - $80K;Delaware
719841708;Brennan Hessel;45;M;Uneducated;Single;$80K - $120K;New Jersey
708555633;Barrett Morar;32;F;High School;Single;Less than $40K;New Hampshire
714638883;Eulah Witting;31;M;Graduate;Single;$40K - $60K;Connecticut
809147283;Miss Aurelie Greenholt PhD;43;F;Graduate;Married;Less than $40K;Texas
708197358;Carole Emard DVM;57;M;Uneducated;Unknown;$80K - $120K;Arkansas
757247808;Daren Denesik III;42;F;Graduate;Married;Less than $40K;Vermont
820922733;Marilyne Osinski;43;M;Graduate;Married;$80K - $120K;Oregon
807977808;Adolfo Fadel;39;F;Graduate;Single;Less than $40K;Wisconsin
712863183;Morgan Fay;46;F;Graduate;Married;$40K - $60K;Montana
778825908;Royce Johnson;43;F;Unknown;Single;Less than $40K;South Carolina
713379258;Ceasar Huels;32;F;High School;Married;Less than $40K;Vermont
710232483;Kelton Cormier;49;F;Uneducated;Married;Unknown;Missouri
710170758;Bethany McLaughlin;32;M;Post-Graduate;Married;$60K - $80K;New Mexico
803421108;Darrin Ritchie;49;M;Graduate;Single;$80K - $120K;Texas
792152283;Lina Bogisich;54;M;Graduate;Married;$120K +;Missouri
717291333;Prof. Shanon Braun PhD;38;M;Uneducated;Married;$80K - $120K;Washington
714928158;Jacinthe Stokes;60;M;High School;Single;$80K - $120K;Alaska
780511683;Herman Goyette;47;M;Graduate;Single;$40K - $60K;New York
772491333;Erica Hettinger;31;F;Post-Graduate;Married;Less than $40K;North Carolina
719847108;Mrs. Cecelia Rempel;52;M;Unknown;Married;$40K - $60K;North Carolina
808045833;Yvette Johns IV;49;M;Uneducated;Single;Less than $40K;West Virginia
708385533;Neva Ullrich;49;F;Graduate;Married;Less than $40K;South Dakota
770205708;Mrs. Juanita Bosco III;31;M;Unknown;Married;Less than $40K;New Jersey
719379858;Julian Ledner;39;M;Graduate;Married;$80K - $120K;Michigan
709657533;Miss Helena Gulgowski;44;M;High School;Unknown;$120K +;Maine
798788958;Cassandre Cassin;32;M;High School;Single;$80K - $120K;New York
720011958;Krystina Homenick;57;M;High School;Single;$60K - $80K;Hawaii
708982158;Larue Jacobs;48;F;Graduate;Single;Less than $40K;South Carolina
710803983;Emmanuelle Powlowski;44;M;Unknown;Married;$80K - $120K;Alaska
719768658;Sigurd Upton;31;F;College;Married;Unknown;Colorado
711355908;Jaunita Willms;44;F;Graduate;Unknown;Unknown;Rhode Island
813153108;William Corwin;49;M;College;Married;$80K - $120K;Colorado
712487883;Mrs. Priscilla Weimann II;54;M;High School;Married;$80K - $120K;Georgia
753220383;Miss Brandyn Bartell V;29;M;Graduate;Single;$120K +;Nebraska
708340758;Mr. Mateo Collins DVM;41;M;High School;Married;Less than $40K;North Dakota
720852108;Mabelle Labadie;46;M;High School;Divorced;$120K +;Kentucky
716728233;Donavon Jakubowski;47;F;High School;Married;Less than $40K;Kansas
711863433;Jerel Williamson;30;M;Unknown;Unknown;Less than $40K;South Carolina
779422458;Skye Graham V;31;F;Unknown;Divorced;Less than $40K;North Carolina
715573758;Adolphus Lind;43;M;Uneducated;Married;$120K +;Wisconsin
794530608;Lemuel Luettgen;52;M;Uneducated;Single;$80K - $120K;Hawaii
718376583;Prof. Janiya Satterfield;52;M;Graduate;Divorced;$80K - $120K;Iowa
720827133;Frank Bode;43;F;Doctorate;Single;Less than $40K;North Carolina
767414808;Everardo Schmidt;57;F;Uneducated;Married;Less than $40K;Vermont
718919433;Murray Buckridge;52;F;Graduate;Single;Less than $40K;Washington
708694983;Pearl Hettinger III;55;F;Uneducated;Unknown;Less than $40K;Utah
719270358;Miss Therese O'Keefe;57;F;Doctorate;Divorced;$40K - $60K;Washington
708948483;Kellen Johnson;54;M;Graduate;Married;$80K - $120K;Colorado
708462258;Thurman Schaden IV;51;F;High School;Married;Less than $40K;Mississippi
716721483;Ms. Graciela Parker V;59;M;Uneducated;Single;$40K - $60K;Iowa
799011558;Concepcion Kautzer DVM;43;M;Uneducated;Married;$120K +;Minnesota
710697408;Kenyatta Runolfsdottir;41;F;Unknown;Married;Less than $40K;Missouri
710527533;Eleanore Marks MD;45;M;College;Single;$40K - $60K;Arizona
709996833;Mozell Kertzmann;31;M;Post-Graduate;Single;Less than $40K;Texas
718531983;Lon Eichmann;51;M;High School;Married;$80K - $120K;Ohio
715554708;Miss Lupe Heathcote;53;M;High School;Unknown;$120K +;Pennsylvania
718774533;Eunice Predovic;48;M;College;Married;$60K - $80K;Massachusetts
712337208;Danika Parker;59;F;Unknown;Single;Unknown;New Hampshire
714022833;Eleanora Grimes III;42;F;Graduate;Single;$40K - $60K;Nevada
710026458;Joelle Block;34;M;Unknown;Married;$40K - $60K;Maine
710178558;Mr. Reagan Ortiz;46;M;High School;Married;$60K - $80K;Mississippi
768712383;Mrs. Maria Yost;51;M;Graduate;Divorced;$120K +;Virginia
711156858;Lilla Schamberger;48;F;High School;Single;Less than $40K;West Virginia
719799033;Dr. Evan Collins II;52;M;Post-Graduate;Unknown;$80K - $120K;Washington
720788883;Dr. Ezekiel Wunsch;58;F;Uneducated;Unknown;Unknown;South Dakota
